AIRLINE_ID,CARRIER,CARRIER_ENTITY,CARRIER_NAME,UNIQUE_CARRIER,UNIQUE_CARRIER_ENTITY,UNIQUE_CARRIER_NAME,WAC,CARRIER_GROUP,CARRIER_GROUP_NEW,REGION,START_DATE_SOURCE,THRU_DATE_SOURCE
19252,MNZ,30382,Cumberland Airlines,MNZ,30382,Cumberland Airlines,10,1,6,Domestic,1/1/60,9/30/02
19253,MRR,30564,Merrimack Aviation Inc.,MRR,30564,Merrimack Aviation Inc.,10,1,6,Domestic,1/1/60,9/30/02
19254,MST,37949,Midwest Aviation,MST,37949,Midwest Aviation,10,1,6,Domestic,1/1/60,9/30/02
19255,MTA,37750,Arkansas Traveler Airline,MTA,37750,Arkansas Traveler Airline,10,1,6,Domestic,1/1/60,9/30/02
19256,MTR,30561,Metroflight Airlines,MTR,30561,Metroflight Airlines,10,1,6,Domestic,1/1/60,9/30/02
19257,NAC,30604,National Air Commuter Inc.,NAC,30604,National Air Commuter Inc.,10,1,6,Domestic,1/1/60,9/30/02
19258,NEB,30609,New Born Wings Inc.,NEB,30609,New Born Wings Inc.,10,1,6,Domestic,1/1/60,9/30/02
19259,NEC,37712,Nor East Commuter Airlines,NEC,37712,Nor East Commuter Airlines,10,1,6,Domestic,1/1/60,9/30/02
19260,NEV,30610,Nevada Airlines,NEV,30610,Nevada Airlines,10,1,6,Domestic,1/1/60,9/30/02
19261,NGL,37841,Northern Eagle Airways Inc.,NGL,37841,Northern Eagle Airways Inc.,10,1,6,Domestic,1/1/60,9/30/02
19262,NHA,37739,Newair Flight Inc.,NHA,37739,Newair Flight Inc.,10,1,6,Domestic,1/1/60,9/30/02
19263,NJA,37816,N. J. Merrimack Airlines,NJA,37816,N. J. Merrimack Airlines,10,1,6,Domestic,1/1/60,9/30/02
19264,NPT,30614,E. J. A. Newport Inc.,NPT,30614,E. J. A. Newport Inc.,10,1,6,Domestic,1/1/60,9/30/02
19265,NTH,30616,Northaire,NTH,30616,Northaire,10,1,6,Domestic,1/1/60,9/30/02
19266,NUM,37718,Lake State Airways,NUM,37718,Lake State Airways,10,1,6,Domestic,1/1/60,9/30/02
19267,NYH,37911,New York Helicopter Corp.,NYH,37911,New York Helicopter Corp.,10,1,6,Domestic,1/1/60,9/30/02
19268,OAK,30623,Harbor Airlines Inc.,OAK,30623,Harbor Airlines Inc.,10,1,6,Domestic,1/1/60,9/30/02
19269,OCR,37904,Ocean Reef Airways Inc.,OCR,37904,Ocean Reef Airways Inc.,10,1,6,Domestic,1/1/60,9/30/02
19270,OFF,37909,Offshore Logistics,OFF,37909,Offshore Logistics,10,1,6,Domestic,1/1/60,9/30/02
19271,OHA,37891,Omaha Aviation,OHA,37891,Omaha Aviation,10,1,6,Domestic,1/1/60,9/30/02
19272,OIZ,30362,Corporate Air Inc.,OIZ,30362,Corporate Air Inc.,10,1,6,Domestic,1/1/60,9/30/02
19273,OMK,37854,Omak Aviation Airlines,OMK,37854,Omak Aviation Airlines,10,1,6,Domestic,1/1/60,9/30/02
19274,OMN,37893,Omni Pacific Airline,OMN,37893,Omni Pacific Airline,10,1,6,Domestic,1/1/60,9/30/02
19275,OOZ,30262,Sun Aire Lines,OOZ,30262,Sun Aire Lines,10,1,6,Domestic,1/1/60,9/30/02
19276,OWS,30629,Air Kentucky Air Lines,OWS,30629,Air Kentucky Air Lines,10,1,6,Domestic,1/1/60,9/30/02
19277,PAI,37804,Permian Airways Inc.,PAI,37804,Permian Airways Inc.,10,1,6,Domestic,1/1/60,9/30/02
19278,PBA,30661,Provincetown Boston,PBA,30661,Provincetown Boston,10,1,6,Domestic,1/1/60,9/30/02
19279,PCA,37936,Piasa Commuter Airlines,PCA,37936,Piasa Commuter Airlines,10,1,6,Domestic,1/1/60,9/30/02
19280,PDA,37666,Trans Southern Airways,PDA,37666,Trans Southern Airways,10,1,6,Domestic,1/1/60,9/30/02
19281,PEA,30628,Pearson Aircraft,PEA,30628,Pearson Aircraft,10,1,6,Domestic,1/1/60,9/30/02
19282,PER,30643,Air Pennsylvania,PER,30643,Air Pennsylvania,10,1,6,Domestic,1/1/60,9/30/02
19283,PET,37959,Petro Aviation Corp.,PET,37959,Petro Aviation Corp.,10,1,6,Domestic,1/1/60,9/30/02
19284,PHL,30641,Phillips Airlines,PHL,30641,Phillips Airlines,10,1,6,Domestic,1/1/60,9/30/02
19285,PHX,37932,Phoenix Airlines,PHX,37932,Phoenix Airlines,10,1,6,Domestic,1/1/60,9/30/02
19286,PIA,37670,Pacific Island Airways,PIA,37670,Pacific Island Airways,10,1,6,Domestic,1/1/60,9/30/02
19287,PLA,37926,Planes Inc.,PLA,37926,Planes Inc.,10,1,6,Domestic,1/1/60,9/30/02
19288,PLZ,30653,Polar Airways Inc.,PLZ,30653,Polar Airways Inc.,10,1,6,Domestic,1/1/60,9/30/02
19289,PMA,37702,Pacific Missionary Aviation,PMA,37702,Pacific Missionary Aviation,10,1,6,Domestic,1/1/60,9/30/02
19290,PNR,37676,Pioneer Airways,PNR,37676,Pioneer Airways,10,1,6,Domestic,1/1/60,9/30/02
19291,POC,30649,Pocono Airlines Inc.,POC,30649,Pocono Airlines Inc.,10,1,6,Domestic,1/1/60,9/30/02
19292,POM,37954,Pompano Airways,POM,37954,Pompano Airways,10,1,6,Domestic,1/1/60,9/30/02
19293,PON,37833,Ponderosa Aviation Inc.,PON,37833,Ponderosa Aviation Inc.,10,1,6,Domestic,1/1/60,9/30/02
19294,PRA,37717,Princeton Aviation Corp,PRA,37717,Princeton Aviation Corp,10,1,6,Domestic,1/1/60,9/30/02
19295,PRR,37934,Pro Air Services,PRR,37934,Pro Air Services,10,1,6,Domestic,1/1/60,9/30/02
19296,PVA,30655,Precision Valley Aviation,PVA,30655,Precision Valley Aviation,10,1,6,Domestic,1/1/60,9/30/02
19297,QOZ,30258,Bar Harbor Airways,QOZ,30258,Bar Harbor Airways,10,1,6,Domestic,1/1/60,9/30/02
19298,RAL,37800,Royal-Air Ltd.,RAL,37800,Royal-Air Ltd.,10,1,6,Domestic,1/1/60,9/30/02
19299,REA,37810,Realwest Airlines,REA,37810,Realwest Airlines,10,1,6,Domestic,1/1/60,9/30/02
19300,RED,37835,Aerosun International Airlines Inc.,RED,37835,Aerosun International Airlines Inc.,10,1,6,Domestic,1/1/60,9/30/02
19301,RHA,30694,Royal Hawaiian Airways Inc.,RHA,30694,Royal Hawaiian Airways Inc.,10,1,6,Domestic,1/1/60,9/30/02
19302,RIC,37921,Richardson Aviation,RIC,37921,Richardson Aviation,10,1,6,Domestic,1/1/60,9/30/02
19303,RID,37697,Indiana Airways Inc. (Reid,RID,37697,Indiana Airways Inc. (Reid,10,1,6,Domestic,1/1/60,9/30/02
19304,RIO,30678,Rio Airways Inc.,RIO,30678,Rio Airways Inc.,10,1,6,Domestic,1/1/60,9/30/02
19305,RIV,30664,Riverside Air Service,RIV,30664,Riverside Air Service,10,1,6,Domestic,1/1/60,9/30/02
19306,RJS,37828,Michigan Airways Inc.,RJS,37828,Michigan Airways Inc.,10,1,6,Domestic,1/1/60,9/30/02
19307,ROE,37839,Roederer Aviation Inc.,ROE,37839,Roederer Aviation Inc.,10,1,6,Domestic,1/1/60,9/30/02
19308,ROY,37917,Royal American Airways Inc.,ROY,37917,Royal American Airways Inc.,10,1,6,Domestic,1/1/60,9/30/02
19309,RWG,30254,Air Rovers Inc.,RWG,30254,Air Rovers Inc.,10,1,6,Domestic,1/1/60,9/30/02
19310,SAJ,37955,Sajen Air Inc.,SAJ,37955,Sajen Air Inc.,10,1,6,Domestic,1/1/60,9/30/02
19311,SAM,37925,Samoan Airlines Inc.,SAM,37925,Samoan Airlines Inc.,10,1,6,Domestic,1/1/60,9/30/02
19312,SAS,37935,Air Cortez International,SAS,37935,Air Cortez International,10,1,6,Domestic,1/1/60,9/30/02
19313,SAX,37892,Air Americana,SAX,37892,Air Americana,10,1,6,Domestic,1/1/60,9/30/02
19314,SBA,37738,Saber Aviation Inc.,SBA,37738,Saber Aviation Inc.,10,1,6,Domestic,1/1/60,9/30/02
19315,SBN,30674,Suburban Airlines,SBN,30674,Suburban Airlines,10,1,6,Domestic,1/1/60,9/30/02
19316,SCO,37714,Seaco Airlines Inc.,SCO,37714,Seaco Airlines Inc.,10,1,6,Domestic,1/1/60,9/30/02
19317,SCT,37820,Skyline Airlines,SCT,37820,Skyline Airlines,10,1,6,Domestic,1/1/60,9/30/02
19318,SCY,37824,South Coast Airways,SCY,37824,South Coast Airways,10,1,6,Domestic,1/1/60,9/30/02
19319,SEM,30720,Semo Aviation Inc.,SEM,30720,Semo Aviation Inc.,10,1,6,Domestic,1/1/60,9/30/02
19320,SFI,37871,Stahmannfarms Inc.,SFI,37871,Stahmannfarms Inc.,10,1,6,Domestic,1/1/60,9/30/02
19321,SFO,37866,Sfo Helicopter Airlines Inc.,SFO,37866,Sfo Helicopter Airlines Inc.,10,1,6,Domestic,1/1/60,9/30/02
19322,SFS,37777,Sierra Flite Service Inc.,SFS,37777,Sierra Flite Service Inc.,10,1,6,Domestic,1/1/60,9/30/02
19323,SHS,30725,Shasta Air Inc.,SHS,30725,Shasta Air Inc.,10,1,6,Domestic,1/1/60,9/30/02
19324,SHV,37690,Shavano Air Inc.,SHV,37690,Shavano Air Inc.,10,1,6,Domestic,1/1/60,9/30/02
19325,SIA,37913,Silver State Airlines,SIA,37913,Silver State Airlines,10,1,6,Domestic,1/1/60,9/30/02
19326,SJA,30705,San Juan Airlines Inc.,SJA,30705,San Juan Airlines Inc.,10,1,6,Domestic,1/1/60,9/30/02
19327,SKL,37802,Bas Airlines,SKL,37802,Bas Airlines,10,1,6,Domestic,1/1/60,9/30/02
19328,SKM,30426,Scheduled Skyways,SKM,30426,Scheduled Skyways,10,1,6,Domestic,1/1/60,9/30/02
19329,SMC,37918,Stopher Mechanical Inc.,SMC,37918,Stopher Mechanical Inc.,10,1,6,Domestic,1/1/60,9/30/02
19330,SNC,30208,Gelco Courier Services Inc.,SNC,30208,Gelco Courier Services Inc.,10,1,6,Domestic,1/1/60,9/30/02
19331,SNE,30735,Shawnee Airlines,SNE,30735,Shawnee Airlines,10,1,6,Domestic,1/1/60,9/30/02
19332,SOA,30767,Mall Airways Inc.,SOA,30767,Mall Airways Inc.,10,1,6,Domestic,1/1/60,9/30/02
19333,SOL,37682,Soonair Lines Inc.,SOL,37682,Soonair Lines Inc.,10,1,6,Domestic,1/1/60,9/30/02
19334,SPF,30786,Springfield Air Service,SPF,30786,Springfield Air Service,10,1,6,Domestic,1/1/60,9/30/02
19335,SRL,30771,Sterling Air Service,SRL,30771,Sterling Air Service,10,1,6,Domestic,1/1/60,9/30/02
19336,SSP,37855,Southern Seaplane,SSP,37855,Southern Seaplane,10,1,6,Domestic,1/1/60,9/30/02
19337,SSS,37928,Sierra Express Inc.,SSS,37928,Sierra Express Inc.,10,1,6,Domestic,1/1/60,9/30/02
19338,SST,30709,Seaplane Shuttle Transport,SST,30709,Seaplane Shuttle Transport,10,1,6,Domestic,1/1/60,9/30/02
19339,STF,37952,Trans East International,STF,37952,Trans East International,10,1,6,Domestic,1/1/60,9/30/02
19340,STR,30779,Star Aviation Corporation,STR,30779,Star Aviation Corporation,10,1,6,Domestic,1/1/60,9/30/02
19341,SUI,37875,Sun International Airways,SUI,37875,Sun International Airways,10,1,6,Domestic,1/1/60,9/30/02
19342,SUT,37797,Sunbelt,SUT,37797,Sunbelt,10,1,6,Domestic,1/1/60,9/30/02
19343,SVL,37864,Sun Valley Airlines,SVL,37864,Sun Valley Airlines,10,1,6,Domestic,1/1/60,9/30/02
19344,SWA,37897,Sunwest Airlines,SWA,37897,Sunwest Airlines,10,1,6,Domestic,1/1/60,9/30/02
19345,TAC,37870,Air Colorado,TAC,37870,Air Colorado,10,1,6,Domestic,1/1/60,9/30/02
19346,TAL,37713,Tejas Airlines Inc.,TAL,37713,Tejas Airlines Inc.,10,1,6,Domestic,1/1/60,9/30/02
19347,TAS,37699,Yosemite Airlines Inc.,TAS,37699,Yosemite Airlines Inc.,10,1,6,Domestic,1/1/60,9/30/02
19348,TCA,37729,Trans Catalina Airlines,TCA,37729,Trans Catalina Airlines,10,1,6,Domestic,1/1/60,9/30/02
19349,TCE,37734,Oceanair Line,TCE,37734,Oceanair Line,10,1,6,Domestic,1/1/60,9/30/02
19350,TCI,37927,Trans California Airlines,TCI,37927,Trans California Airlines,10,1,6,Domestic,1/1/60,9/30/02
19351,TCL,37837,Trans-Central Airlines Inc.,TCL,37837,Trans-Central Airlines Inc.,10,1,6,Domestic,1/1/60,9/30/02
19352,TCO,37941,Trans-Colorado Airlines,TCO,37941,Trans-Colorado Airlines,10,1,6,Domestic,1/1/60,9/30/02
19353,TEN,37759,Tennessee Airways Inc.,TEN,37759,Tennessee Airways Inc.,10,1,6,Domestic,1/1/60,9/30/02
19354,TER,37912,Terre Haute Air Commuter,TER,37912,Terre Haute Air Commuter,10,1,6,Domestic,1/1/60,9/30/02
19355,THO,37922,Thorson Aviation,THO,37922,Thorson Aviation,10,1,6,Domestic,1/1/60,9/30/02
19356,TIA,37857,Trans Air Inc.,TIA,37857,Trans Air Inc.,10,1,6,Domestic,1/1/60,9/30/02
19357,TIS,37860,Skyfreight,TIS,37860,Skyfreight,10,1,6,Domestic,1/1/60,9/30/02
19358,TMA,30815,Trans Mo Airlines,TMA,30815,Trans Mo Airlines,10,1,6,Domestic,1/1/60,9/30/02
19359,TNS,37809,Transtate Aviation,TNS,37809,Transtate Aviation,10,1,6,Domestic,1/1/60,9/30/02
19360,TRP,37715,Trans Pennsylvania Airlines,TRP,37715,Trans Pennsylvania Airlines,10,1,6,Domestic,1/1/60,9/30/02
19361,TSI,37847,Trans Sierra Airlines Inc.,TSI,37847,Trans Sierra Airlines Inc.,10,1,6,Domestic,1/1/60,9/30/02
19362,TUL,37795,Tulsair Beechcraft Inc.,TUL,37795,Tulsair Beechcraft Inc.,10,1,6,Domestic,1/1/60,9/30/02
19363,TYE,30859,Temsco Airlines,TYE,30859,Temsco Airlines,10,1,6,Domestic,1/1/60,9/30/02
19364,UAI,37741,Universal Airways Inc.,UAI,37741,Universal Airways Inc.,10,1,6,Domestic,1/1/60,9/30/02
19365,USA,37677,Air U.S.,USA,37677,Air U.S.,10,1,6,Domestic,1/1/60,9/30/02
19366,VAG,37939,Vagabond Aviation Inc.,VAG,37939,Vagabond Aviation Inc.,10,1,6,Domestic,1/1/60,9/30/02
19367,VER,30885,Britt Airlines Inc.,VER,30885,Britt Airlines Inc.,10,1,6,Domestic,1/1/60,9/30/02
19368,VIG,37898,Viking Express,VIG,37898,Viking Express,10,1,6,Domestic,1/1/60,9/30/02
19369,VIN,37799,Vale International Airlines,VIN,37799,Vale International Airlines,10,1,6,Domestic,1/1/60,9/30/02
19370,VLY,37735,Valley Airlines,VLY,37735,Valley Airlines,10,1,6,Domestic,1/1/60,9/30/02
19371,WAC,37808,Air East Airlines,WAC,37808,Air East Airlines,10,1,6,Domestic,1/1/60,9/30/02
19372,WCA,37846,Walker's International,WCA,37846,Walker's International,10,1,6,Domestic,1/1/60,9/30/02
19373,WCI,37766,Mountainwest Airlines,WCI,37766,Mountainwest Airlines,10,1,6,Domestic,1/1/60,9/30/02
19374,WES,37881,Western Star Airlines Inc.,WES,37881,Western Star Airlines Inc.,10,1,6,Domestic,1/1/60,9/30/02
19375,WET,37903,Western Charter Inc.,WET,37903,Western Charter Inc.,10,1,6,Domestic,1/1/60,9/30/02
19376,WFS,30921,Wheeler Airlines,WFS,30921,Wheeler Airlines,10,1,6,Domestic,1/1/60,9/30/02
19377,WIA,37761,Wisc Air,WIA,37761,Wisc Air,10,1,6,Domestic,1/1/60,9/30/02
19378,WIL,37843,Will's Air,WIL,37843,Will's Air,10,1,6,Domestic,1/1/60,9/30/02
19379,WNG,37691,Wings Airways,WNG,37691,Wings Airways,10,1,6,Domestic,1/1/60,9/30/02
19380,ZFZ,30554,Mcphillips Flying Service,ZFZ,30554,Mcphillips Flying Service,10,1,6,Domestic,1/1/60,9/30/02
19381,ZIA,30013,Air New Mexico,ZIA,30013,Air New Mexico,10,1,6,Domestic,1/1/60,9/30/02
19382,ZMZ,30920,Winnipesaukee Aviation Inc.,ZMZ,30920,Winnipesaukee Aviation Inc.,10,1,6,Domestic,1/1/60,9/30/02
19383,ZYZ,30755,Skyway Aviation Inc.,ZYZ,30755,Skyway Aviation Inc.,10,1,6,Domestic,1/1/60,9/30/02
19384,PSA,37876,P.S. Air Freight Inc.,PSA,37876,P.S. Air Freight Inc.,10,1,6,Domestic,1/1/60,10/31/02
19385,RV,4720,Reeve Aleutian Airways Inc.,RV (1),4720,Reeve Aleutian Airways Inc.,10,1,1,Domestic,1/1/60,12/31/02
19386,NW,11010,Northwest Airlines Inc.,NW,11010,Northwest Airlines Inc.,10,3,3,Latin America,4/1/09,12/31/09
19386,NW,10601,Northwest Airlines Inc.,NW,10601,Northwest Airlines Inc.,10,3,3,Atlantic,1/1/60,12/31/09
19386,NW,10600,Northwest Airlines Inc.,NW,10600,Northwest Airlines Inc.,10,3,3,Pacific,1/1/60,12/31/09
19386,NW,1600,Northwest Airlines Inc.,NW,1600,Northwest Airlines Inc.,10,3,3,Domestic,1/1/60,12/31/09
19387,WC,4590,Wien Air Alaska Inc.,WC,4590,Wien Air Alaska Inc.,10,2,2,Domestic,4/1/68,12/31/84
19388,FTI,38023,Southern Airways,FTI,38023,Southern Airways,10,1,6,Domestic,9/1/78,12/31/79
19389,QH,16016,Air Florida Inc.,QH,16016,Air Florida Inc.,10,3,3,Latin America,1/1/79,6/30/84
19389,QH,16015,Air Florida Inc.,QH,16015,Air Florida Inc.,10,3,3,Atlantic,1/1/79,6/30/84
19389,QH,6015,Air Florida Inc.,QH,6015,Air Florida Inc.,10,3,3,Domestic,1/1/79,6/30/84
19390,OC,6010,Air California Inc.,OC,6010,Air California Inc.,10,3,3,Domestic,1/1/79,3/31/87
19391,PS,6720,Pacific Southwest Airlines,PS (1),6720,Pacific Southwest Airlines,10,3,3,Domestic,1/1/79,4/30/88
19392,RIQ,19752,Rich International Airways,RIQ,19752,Rich International Airways,10,1,1,International,1/1/79,11/30/97
19392,RIQ,9750,Rich International Airways,RIQ,9750,Rich International Airways,10,1,1,Domestic,1/1/79,11/30/97
19392,RIQ,9749,Rich International Airways,RIQ,9749,Rich International Airways,10,1,1,System,1/1/79,12/31/84
19393,WN,11033,Southwest Airlines Co.,WN,11033,Southwest Airlines Co.,10,3,3,Latin America,4/1/12,
19393,WN,6725,Southwest Airlines Co.,WN,6725,Southwest Airlines Co.,10,3,3,Domestic,1/1/79,
19394,VL,6705,Mid-South Aviation Inc.,VL,6705,Mid-South Aviation Inc.,10,1,1,Domestic,6/1/79,2/29/84
19395,RCA,30676,Mid-South Aviation Inc.,RCA,30676,Mid-South Aviation Inc. (1),10,1,6,Domestic,1/1/60,5/31/79
19396,QG,7040,Sky West Aviation Inc.,QG,7040,Sky West Aviation Inc.,10,1,1,Domestic,7/1/79,12/31/84
19397,RC,2750,Republic Airlines Inc.,RC,2750,Republic Airlines Inc.,10,3,3,Domestic,7/1/79,9/30/86
19398,DAU,37971,Dauphin Island Airways,DAU,37971,Dauphin Island Airways,10,1,6,Domestic,9/1/80,9/30/02
19399,NY,6719,New York Air Inc.,NY,6719,New York Air Inc.,10,3,3,Domestic,12/1/80,12/31/86
19400,GIQ,16203,Global International Airways Corp.,GIQ,16203,Global International Airways Corp.,10,1,1,International,3/1/81,3/31/85
19400,GIQ,6535,Global International Airways Corp.,GIQ,6535,Global International Airways Corp.,10,1,1,Domestic,3/1/81,3/31/85
19400,GIQ,6534,Global International Airways Corp.,GIQ,6534,Global International Airways Corp.,10,1,1,System,3/1/81,3/31/85
19401,CJ,6185,Colgan Airways Inc.,CJ,6185,Colgan Airways Inc.,10,1,1,Domestic,4/1/81,3/31/83
19402,UNQ,16650,Overseas National Airways,UNQ,16650,Overseas National Airways,10,2,2,International,4/1/81,12/31/85
19402,UNQ,6740,Overseas National Airways,UNQ,6740,Overseas National Airways,10,2,2,System,4/1/81,12/31/85
19403,PTQ,16008,Flight International,PTQ,16008,Flight International,10,1,1,International,6/1/81,6/30/85
19403,PTQ,6008,Flight International,PTQ,6008,Flight International,10,1,1,Domestic,6/1/81,9/30/85
19403,PTQ,6007,Flight International,PTQ,6007,Flight International,10,1,1,System,6/1/81,9/30/85
19404,ACD,80001,Academy Airlines,ACD,80001,Academy Airlines,10,7,7,Domestic,6/1/81,12/31/86
19405,ACL,80020,Check-Air Inc.,ACL,80020,Check-Air Inc.,10,7,7,Domestic,6/1/81,12/31/86
19406,ACW,80052,Transwest Air Express,ACW,80052,Transwest Air Express,10,7,7,Domestic,6/1/81,12/31/86
19407,AIG,80007,Airgo Inc.,AIG,80007,Airgo Inc.,10,7,7,Domestic,6/1/81,12/31/86
19408,AMT,80010,American Air Transport,AMT,80010,American Air Transport,10,7,7,Domestic,6/1/81,12/31/86
19409,BOI,80014,Bo-S-Aire Airlines Inc.,BOI,80014,Bo-S-Aire Airlines Inc.,10,7,7,Domestic,6/1/81,12/31/86
19410,CMB,80023,Combs Airways Inc.,CMB,80023,Combs Airways Inc.,10,7,7,Domestic,6/1/81,12/31/86
19411,DUZ,80049,Summit Airlines Inc.,DUZ,80049,Summit Airlines Inc.,10,7,7,Domestic,6/1/81,12/31/86
19412,EEZ,80026,Eagle Aviation Inc.,EEZ,80026,Eagle Aviation Inc.,10,7,7,Domestic,6/1/81,12/31/86
19413,FAA,80028,Falwell Aviation Inc.,FAA,80028,Falwell Aviation Inc.,10,7,7,Domestic,6/1/81,12/31/86
19414,FAC,80027,Falcon Airways Inc.,FAC,80027,Falcon Airways Inc.,10,7,7,Domestic,6/1/81,12/31/86
19415,PHR,80044,Pinehurst Airlines Inc.,PHR,80044,Pinehurst Airlines Inc.,10,7,7,Domestic,6/1/81,12/31/86
19416,ROS,80033,Great Western Airlines Inc.,ROS,80033,Great Western Airlines Inc.,10,7,7,Domestic,6/1/81,12/31/86
19417,RRT,80005,Air Freight Express,RRT,80005,Air Freight Express,10,7,7,Domestic,6/1/81,12/31/86
19418,SSA,80048,S. S. Airways Inc.,SSA,80048,S. S. Airways Inc.,10,7,7,Domestic,6/1/81,12/31/86
19419,XAA,80003,Aero Union Corp,XAA,80003,Aero Union Corp,10,7,7,Domestic,6/1/81,12/31/86
19420,XAC,80004,Air Express International Airlines,XAC,80004,Air Express International Airlines,10,7,7,Domestic,6/1/81,12/31/86
19421,XAJ,80017,Central American International,XAJ,80017,Central American International,10,7,7,Domestic,6/1/81,12/31/86
19422,XAT,80038,Michigan Peninsula Airways,XAT,80038,Michigan Peninsula Airways,10,7,7,Domestic,6/1/81,12/31/86
19423,XBF,80055,WTC Airlines,XBF,80055,WTC Airlines,10,7,7,Domestic,6/1/81,12/31/86
19424,XBH,80045,Profit Airlines Inc.,XBH,80045,Profit Airlines Inc.,10,7,7,Domestic,6/1/81,12/31/86
19425,XBI,80016,CF Air Freight,XBI,80016,CF Air Freight,10,7,7,Domestic,6/1/81,12/31/86
19426,XBJ,80034,International Air Service,XBJ,80034,International Air Service,10,7,7,Domestic,6/1/81,12/31/86
19427,XBQ,80002,Aeronaves De Puerto Rico,XBQ,80002,Aeronaves De Puerto Rico,10,7,7,Domestic,6/1/81,12/31/86
19428,XBR,80008,Allstates Air Cargo Inc.,XBR,80008,Allstates Air Cargo Inc.,10,7,7,Domestic,6/1/81,12/31/86
19429,XAQ,80030,Cam Air International Inc.,XAQ,80030,Cam Air International Inc.,10,7,7,Domestic,6/1/81,12/31/87
19430,XAZ,80046,Purolator Sky Courier Inc.,XAZ,80046,Purolator Sky Courier Inc.,10,7,7,Domestic,6/1/81,12/31/87
19431,XBP,80021,Circle Airfreight Corp.,XBP,80021,Circle Airfreight Corp.,10,7,7,Domestic,6/1/81,12/31/87
19432,XBT,80042,Pacific Alaska Airlines Inc.,XBT,80042,Pacific Alaska Airlines Inc.,10,7,7,Domestic,6/1/81,12/31/87
19433,XBX,80057,Icb International Airlines,XBX,80057,Icb International Airlines,10,7,7,Domestic,6/1/81,12/31/87
19434,XAM,80022,Cohlmia Aviation,XAM,80022,Cohlmia Aviation,10,7,7,Domestic,6/1/81,12/31/88
19435,XAE,80009,Amerford Airways Inc.,XAE,80009,Amerford Airways Inc.,10,7,7,Domestic,6/1/81,12/31/89
19436,XAF,80011,Astro-Wing Airlines Inc.,XAF,80011,Astro-Wing Airlines Inc.,10,7,7,Domestic,6/1/81,12/31/89
19437,XAG,80012,Ball Brothers Inc.,XAG,80012,Ball Brothers Inc.,10,7,7,Domestic,6/1/81,12/31/89
19438,XAI,80015,Burlington Northern Inc.,XAI,80015,Burlington Northern Inc.,10,7,7,Domestic,6/1/81,12/31/89
19439,XAK,80018,Century Airlines Inc.,XAK,80018,Century Airlines Inc.,10,7,7,Domestic,6/1/81,12/31/89
19440,XAO,80025,Dallas Flight Center,XAO,80025,Dallas Flight Center,10,7,7,Domestic,6/1/81,12/31/89
19441,XAR,80036,Jet Way Inc.,XAR,80036,Jet Way Inc.,10,7,7,Domestic,6/1/81,12/31/89
19442,XAS,80037,Klondike Air Inc.,XAS,80037,Klondike Air Inc.,10,7,7,Domestic,6/1/81,12/31/89
19443,XAY,80043,Pat Air,XAY,80043,Pat Air,10,7,7,Domestic,6/1/81,12/31/89
19444,XBM,80047,Phh Air Inc.,XBM,80047,Phh Air Inc.,10,7,7,Domestic,6/1/81,12/31/89
19445,XAU,80039,Flight Line Inc.,XAU,80039,Flight Line Inc.,10,7,7,Domestic,6/1/81,12/31/93
19446,CGL,80054,Viking International Airlines Inc.,CGL,80054,Viking International Airlines Inc.,10,7,7,Domestic,6/1/81,12/31/96
19447,CL,16151,Capitol International Inc.,CL,16151,Capitol International Inc.,10,2,2,Latin America,7/1/81,12/31/84
19447,CL,16150,Capitol International Inc.,CL,16150,Capitol International Inc.,10,2,2,Atlantic,1/1/60,12/31/84
19447,CL,6150,Capitol International Inc.,CL,6150,Capitol International Inc.,10,2,2,Domestic,1/1/79,12/31/84
19448,AEQ,90004,Air Caravane Inc.,AEQ,90004,Air Caravane Inc.,900,0,0,International,7/1/81,12/31/89
19449,AGQ,9224F,Argo S. A.,AGQ,9224F,Argo S. A.,224,0,0,International,7/1/81,12/31/89
19450,AIQ,90008,Norontair,AIQ,90008,Norontair,900,0,0,International,7/1/81,12/31/89
19451,ALQ,90009,Alberta Northern Airlines,ALQ,90009,Alberta Northern Airlines,900,0,0,International,7/1/81,12/31/89
19452,AO,90154,Aviacion Y Comercio S.A.,AO,90154,Aviacion Y Comercio S.A.,482,0,0,International,7/1/81,12/31/89
19453,BLQ,90165,Air Bvi Limited,BLQ,90165,Air Bvi Limited,282,0,0,International,7/1/81,12/31/89
19454,BXQ,90024,Spantax S. A.,BXQ,90024,Spantax S. A.,482,0,0,International,7/1/81,12/31/89
19455,DA,90031,Dan Air Services,DA,90031,Dan Air Services,493,0,0,International,7/1/81,12/31/89
19456,DM,9419B,Maersk Air I/S,DM,9419B,Maersk Air I/S,419,0,0,International,7/1/81,12/31/89
19457,DOQ,90034,Aerolineas Dominicanas S A,DOQ,90034,Aerolineas Dominicanas S A,224,0,0,International,7/1/81,12/31/89
19458,DQQ,90035,Caribwest Airways Ltd.,DQQ,90035,Caribwest Airways Ltd.,205,0,0,International,7/1/81,12/31/89
19459,EBQ,90037,Execaire Aviation Ltd.,EBQ,90037,Execaire Aviation Ltd.,900,0,0,International,7/1/81,12/31/89
19460,ERQ,90040,Aero Trades (Western) Ltd.,ERQ,90040,Aero Trades (Western) Ltd.,900,0,0,International,7/1/81,12/31/89
