year,month,class,passengers ,freight ,mail,ramp_to_ramp,air_time,origin_airport_id,destination_airport_id,flight_id,unique_carrier_entity,departures_scheduled,departures_performed
2017,6,F,2703,542,5063,3951,3419,11292,14893,1217,0A875,27,27
2017,6,F,3283,1082,17166,2715,2180,14107,11292,1218,0A875,27,27
2017,6,F,3716,444,2777,3566,3062,14683,11292,1219,0A875,27,27
2017,6,F,3488,2312,0,6471,6022,10257,11292,1220,6725,27,27
2017,6,F,4554,12594,0,6626,6136,10529,11292,1221,6725,27,27
2017,6,F,4330,22565,0,7495,6622,10721,11292,1222,6725,27,27
2017,6,F,4551,7042,0,4352,3760,11292,11433,1223,6725,27,27
2017,6,F,4227,5294,0,3219,2751,14570,11292,1224,6725,27,27
2017,6,F,1667,0,0,1191,534,11109,11292,1225,6003,27,27
2017,6,F,1616,0,0,3439,2763,11292,10423,1226,6003,27,27
2017,6,G,0,2198850,0,3781,2932,11292,13244,1227,6200,27,27
2017,6,F,2610,569,0,5020,4498,11292,14100,1228,0A050,28,24
2017,6,F,3163,466,0,2972,2386,11292,14107,1229,0A050,28,28
2017,6,F,2489,0,0,3313,2524,11503,11298,1230,0A050,28,26
2017,6,F,4196,80,0,4003,3130,12892,11292,1231,0A050,28,28
2017,6,F,4330,250,5277,7068,6225,13303,11292,1232,0A050,28,28
2017,6,F,3296,431,3077,2823,2236,14107,11292,1233,0A050,28,28
2017,6,F,4451,922,257,4696,4025,11292,11433,1234,1260,28,29
2017,6,F,1686,0,0,2669,2025,11292,13851,1235,7041,28,29
2017,6,F,1643,0,0,3126,2576,13486,11292,1236,7041,28,28
2017,6,F,1767,0,0,4913,4218,10599,11292,1237,6700,28,28
2017,6,F,1880,0,0,4492,3481,11109,13930,1238,6700,28,28
2017,6,F,1111,0,0,2252,1630,11292,13029,1239,6700,28,28
2017,6,F,1040,0,0,2482,1952,13029,11292,1240,6700,28,28
2017,6,F,4160,915,359,3481,2933,10423,11292,1241,0A875,28,28
2017,6,F,4629,167,0,6544,5733,11278,11292,1242,0A875,28,28
2017,6,F,4488,480,0,5217,4687,11292,11278,1243,0A875,28,27
2017,6,F,4400,951,0,4730,4234,11292,14122,1244,6725,28,28
2017,6,F,3949,0,0,5331,4772,11292,14492,1245,6460,28,28
2017,6,F,3838,0,0,3447,2848,11292,14683,1246,6460,28,28
2017,6,F,4765,0,0,4228,3453,14057,11292,1247,6460,28,28
2017,6,F,3890,0,0,6339,5555,14492,11292,1248,6460,28,28
2017,6,F,3981,0,0,3960,3121,14683,11292,1249,6460,28,28
2017,6,F,4466,0,0,4530,3850,11292,11433,1250,6830,28,28
2017,6,F,5775,0,0,6147,5620,11292,11697,1251,6830,28,28
2017,6,F,5583,0,0,6966,6147,11697,11292,1252,6830,28,28
2017,6,F,4792,0,0,4161,3463,12266,11292,1253,6830,28,28
2017,6,F,1648,0,0,3165,2479,13502,11298,1254,6689,28,26
2017,6,F,1038,0,0,2936,2363,11292,11637,1255,6904,28,28
2017,6,F,1158,0,0,4293,3443,11109,13930,1256,6085,28,28
2017,6,F,3826,195,521,4768,3401,11292,12892,1257,0A050,29,29
2017,6,F,4379,201,2423,6998,6063,11292,13303,1258,0A050,29,29
2017,6,F,3286,0,0,3568,2967,11298,11503,1259,0A050,29,27
2017,6,F,1193,0,0,3287,2635,10372,11298,1260,6700,29,27
2017,6,F,1346,0,0,2490,1728,11292,12278,1261,6700,29,29
2017,6,F,1587,0,0,3775,2996,11298,10372,1262,6700,29,29
2017,6,F,4615,3997,41631,5065,4241,11292,10397,1263,0A875,29,29
2017,6,F,4558,1502,0,3786,3223,11292,11884,1264,0A875,29,29
2017,6,F,9532,175205,9451,4168,3271,11292,12892,1265,0A875,29,29
2017,6,F,3446,1307,12336,3147,2485,11292,14107,1266,0A875,29,29
2017,6,F,5596,54130,1818,4864,3659,11292,14771,1267,0A875,29,29
2017,6,F,9571,111333,592,3836,3092,12892,11292,1268,0A875,29,29
2017,6,F,3896,1841,0,4072,3524,11292,11986,1269,6725,29,29
2017,6,F,4516,3713,0,4131,3608,11292,12339,1270,6725,29,30
2017,6,F,4540,8163,0,7550,6455,11618,11292,1271,6725,29,29
2017,6,F,3210,409,0,4633,4131,11986,11292,1272,6725,29,29
2017,6,F,1757,0,0,5151,4470,10599,11292,1273,6003,29,29
2017,6,F,5027,0,0,5792,4673,10397,11292,1274,6460,29,29
2017,6,F,4719,0,0,4723,4007,11292,11066,1275,6460,29,29
2017,6,F,4577,0,0,4647,3946,11292,14057,1276,6460,29,29
2017,6,F,4100,0,0,3930,3399,11292,14679,1277,6460,29,29
2017,6,F,4038,0,0,6787,5863,12264,11292,1278,6460,29,29
2017,6,F,4210,0,0,4024,3229,14679,11292,1279,6460,29,29
2017,6,F,4442,0,0,3961,3283,11292,12266,1280,6830,29,29
2017,6,F,4446,0,0,4108,3390,11292,12892,1281,6830,29,29
2017,6,F,4242,0,0,3972,3417,11292,14679,1282,6830,29,29
2017,6,F,4925,0,0,3738,2853,11298,11292,1283,6830,29,29
2017,6,F,4613,0,0,5088,4494,11433,11292,1284,6830,29,29
2017,6,F,4846,0,0,3919,3247,12892,11292,1285,6830,29,29
2017,6,F,4690,0,0,3573,2833,13487,11292,1286,6830,29,29
2017,6,F,4826,0,0,3927,3177,14679,11292,1287,6830,29,29
2017,6,F,1885,23,0,3662,2883,11298,13502,1288,6689,29,28
2017,6,F,1099,0,0,2557,1902,13502,14107,1289,6689,29,29
2017,6,F,1213,0,0,2455,1718,14107,13502,1290,6689,29,29
2017,6,F,4548,1673,2297,5593,4826,11292,14747,1291,6031,29,32
2017,6,F,4472,3374,0,4860,3962,14747,11292,1292,6031,29,32
2017,6,F,1104,0,0,2350,1760,11097,11292,1293,6904,29,29
2017,6,F,1155,0,0,2286,1747,11292,11097,1294,6904,29,28
2017,6,F,4970,0,0,3266,2559,11292,14107,1295,0A050,30,30
2017,6,F,5219,5603,17270,3185,2431,14107,11292,1296,0A050,30,30
2017,6,F,4272,3000,0,5368,4547,10397,11109,1297,1260,30,29
2017,6,F,4155,4997,0,4653,4007,11109,10397,1298,1260,30,28
2017,6,F,4616,934,717,5309,4654,11433,11292,1299,1260,30,30
2017,6,F,1101,0,0,1508,789,11292,11503,1300,7041,30,30
2017,6,F,1074,0,0,1635,926,11503,11292,1301,7041,30,30
2017,6,F,1377,0,0,2938,2238,10849,11292,1302,6700,30,30
2017,6,F,1822,0,0,4063,3280,11109,12266,1303,6700,30,30
2017,6,F,1409,0,0,3688,2948,11292,10713,1304,6700,30,30
2017,6,F,2140,0,0,3705,2890,11292,10713,1305,6700,30,30
2017,6,F,1635,0,0,4205,3476,11292,11638,1306,6700,30,30
2017,6,F,1231,0,0,3347,2703,11292,12156,1307,6700,30,30
2017,6,F,1230,0,0,3246,2564,12156,11292,1308,6700,30,30
2017,6,F,1821,0,0,4303,3398,12266,11109,1309,6700,30,30
2017,6,F,1002,0,0,3148,2541,12519,11292,1310,6700,30,30
2017,6,F,9692,64061,94184,12598,11911,11292,12173,1311,0A875,30,30
2017,6,F,4629,694,0,3800,3191,11884,11292,1312,0A875,30,30
2017,6,F,10120,344222,42972,11691,10842,12173,11292,1313,0A875,30,30
2017,6,F,6022,314830,13993,4260,3393,12266,11292,1314,0A875,30,30
2017,6,F,3015,639,0,2820,2096,12278,11292,1315,0A875,30,30
2017,6,F,5095,345,39216,4779,4153,12339,11292,1316,0A875,30,30
2017,6,F,4659,1139,6242,4553,3799,14747,11292,1317,0A875,30,30
2017,6,F,4156,7094,0,6067,5545,11292,10257,1318,6725,30,30
2017,6,F,4468,7290,0,4374,3823,11292,14893,1319,6725,30,30
2017,6,F,4114,5114,0,7565,6396,14100,11292,1320,6725,30,30
2017,6,F,4158,1784,0,6491,5951,15304,11292,1321,6725,30,30
2017,6,F,1973,0,0,4624,3833,11292,10693,1322,6003,30,30
2017,6,F,6530,0,0,4162,3286,10423,11292,1323,6460,30,30
2017,6,F,5709,0,0,5787,5062,11042,11292,1324,6460,30,30
2017,6,F,4265,0,0,6232,5512,11057,11292,1325,6460,30,30
2017,6,F,4684,0,0,5675,4752,11066,11292,1326,6460,30,30
2017,6,F,4166,0,0,6180,5492,11109,13204,1327,6460,30,30
2017,6,F,3970,0,0,3028,2451,11109,14107,1328,6460,30,30
2017,6,F,4906,0,0,5404,4443,11292,10397,1329,6460,30,30
2017,6,F,4042,0,0,5250,4502,11292,10397,1330,6460,30,30
2017,6,F,5791,0,0,3878,3036,11292,10423,1331,6460,30,30
2017,6,F,6024,0,0,5128,4413,11292,11042,1332,6460,30,30
2017,6,F,4238,0,0,5439,4776,11292,11057,1333,6460,30,30
2017,6,F,4019,0,0,3491,2603,11292,11298,1334,6460,30,30
2017,6,F,4253,0,0,5717,5053,11292,12264,1335,6460,30,30
2017,6,F,5830,0,0,3450,2644,11292,12889,1336,6460,30,30
2017,6,F,5262,0,0,6810,6007,11292,12953,1337,6460,30,30
2017,6,F,6427,0,0,4050,3318,11292,13244,1338,6460,30,30
2017,6,F,4884,0,0,6681,6033,11292,13303,1339,6460,30,30
2017,6,F,5282,0,0,4667,4009,11292,13495,1340,6460,30,30
2017,6,F,5107,0,0,2729,1901,11292,13871,1341,6460,30,30
2017,6,F,6484,0,0,4752,4091,11292,14057,1342,6460,30,30
2017,6,F,4952,0,0,6191,5439,11292,14100,1343,6460,30,30
2017,6,F,4247,0,0,6208,5487,11292,14100,1344,6460,30,30
2017,6,F,4881,0,0,5341,4699,11292,14122,1345,6460,30,30
2017,6,F,5035,0,0,4033,3459,11292,14679,1346,6460,30,30
2017,6,F,6608,0,0,5069,4380,11292,14747,1347,6460,30,30
2017,6,F,6379,0,0,2552,1925,11292,14869,1348,6460,30,30
2017,6,F,5959,0,0,3564,2897,11292,15016,1349,6460,30,30
2017,6,F,4193,0,0,6227,5537,11292,15304,1350,6460,30,30
2017,6,F,4219,0,0,3817,2955,11298,11292,1351,6460,30,30
2017,6,F,6328,0,0,3416,2507,12889,11292,1352,6460,30,30
2017,6,F,5148,0,0,7391,6495,12953,11292,1353,6460,30,30
2017,6,F,4243,0,0,6637,5973,13204,11109,1354,6460,30,30
2017,6,F,6482,0,0,4541,3779,13244,11292,1355,6460,30,30
2017,6,F,4934,0,0,7752,6635,13303,11292,1356,6460,30,30
2017,6,F,5291,0,0,5112,4362,13495,11292,1357,6460,30,30
2017,6,F,4940,0,0,3092,2257,13871,11292,1358,6460,30,30
2017,6,F,6037,0,0,4553,3634,14057,11292,1359,6460,30,30
2017,6,F,5089,0,0,7638,6518,14100,11292,1360,6460,30,30
2017,6,F,4107,0,0,7504,6384,14100,11292,1361,6460,30,30
2017,6,F,4175,0,0,3001,2338,14107,11109,1362,6460,30,30
2017,6,F,4543,0,0,6090,5329,14122,11292,1363,6460,30,30
2017,6,F,6308,0,0,4209,3337,14679,11292,1364,6460,30,30
2017,6,F,6262,0,0,4603,3723,14747,11292,1365,6460,30,30
2017,6,F,6107,0,0,2672,1701,14869,11292,1366,6460,30,30
2017,6,F,6556,0,0,4169,3368,15016,11292,1367,6460,30,30
2017,6,F,4031,0,0,6733,5890,15304,11292,1368,6460,30,30
2017,6,F,4029,0,0,3221,2597,11292,11298,1369,6830,30,30
2017,6,F,3682,0,0,4365,3529,11292,12892,1370,6830,30,30
2017,6,F,4741,0,0,3487,2775,11292,13487,1371,6830,30,30
2017,6,F,3987,0,0,4203,3312,12892,11292,1372,6830,30,30
2017,6,F,4766,923,0,5155,4398,11292,14747,1373,6031,30,30
2017,6,F,4770,14054,0,4477,3650,14747,11292,1374,6031,30,29
2017,6,F,1222,0,0,4599,3906,11292,12217,1375,6904,30,30
2017,6,F,1273,0,0,5021,4404,12217,11292,1376,6904,30,29
2017,6,F,5483,1686,227,7604,6581,14100,11292,1377,0A050,31,31
2017,6,F,1950,0,0,2886,2101,10620,11292,1378,6700,31,31
2017,6,F,1922,0,0,2997,2194,11292,10620,1379,6700,31,31
2017,6,F,1379,0,0,3340,2622,11292,10849,1380,6700,31,31
2017,6,F,1809,0,0,4913,4164,11292,14689,1381,6700,31,31
2017,6,F,1101,0,0,2903,2205,12278,11292,1382,6700,31,31
2017,6,F,2193,0,0,5148,4188,13930,11109,1383,6700,31,31
2017,6,F,1889,0,0,4532,3814,14689,11292,1384,6700,31,31
2017,6,F,3211,14,0,2329,1792,11292,12278,1385,0A875,31,31
2017,6,F,4354,186,0,6900,6119,11292,12953,1386,0A875,31,31
2017,6,F,4866,242,10318,6569,5856,11292,13204,1387,0A875,31,31
2017,6,F,4038,2019,13909,3376,2664,11292,14107,1388,0A875,31,31
2017,6,F,4094,697,3066,3153,2509,14107,11292,1389,0A875,31,31
2017,6,F,4744,0,40600,4110,3512,14893,11292,1390,0A875,31,31
2017,6,F,3996,3239,0,4862,4149,11292,11433,1391,6725,31,31
2017,6,F,4458,0,0,6215,5120,10397,11292,1392,6460,31,31
2017,6,F,6614,0,0,4198,3613,11292,14679,1393,6460,31,31
2017,6,F,5280,0,0,2588,1925,11292,14869,1394,6460,31,31
2017,6,F,5327,0,0,4610,3454,14679,11292,1395,6460,31,31
2017,6,F,5338,0,0,2633,1842,14869,11292,1396,6460,31,31
2017,6,F,1394,0,0,4817,3976,11292,14730,1397,6904,31,31
2017,6,F,1343,0,0,5268,4641,14730,11292,1398,6904,31,31
2017,6,G,0,1946318,279975,4421,3752,11292,14730,1399,6910,31,31
2017,6,F,5404,0,0,6998,6327,11292,12478,1400,6673,32,32
2017,6,F,5414,0,0,8730,7221,12478,11292,1401,6673,32,32
2017,6,F,4522,1599,65,3343,2551,11292,14869,1402,1260,32,37
2017,6,F,5168,11066,1286,3023,2141,14869,11292,1403,1260,32,37
2017,6,F,1961,0,0,4383,3619,10423,11292,1404,7041,32,32
2017,6,F,1743,0,0,5275,4274,11292,11193,1405,6700,32,32
2017,6,F,4612,2301,13670,8321,7568,10721,11292,1406,0A875,32,32
2017,6,F,5316,477,8776,6065,5335,11042,11292,1407,0A875,32,32
2017,6,F,3890,214,4306,4399,3742,11292,14908,1408,0A875,32,32
2017,6,F,5118,2890,0,4041,3350,11292,10423,1409,6725,32,33
2017,6,F,5247,5419,0,7284,6571,11292,10721,1410,6725,32,32
2017,6,F,5184,5345,0,3486,2917,11292,11259,1411,6725,32,32
2017,6,F,4319,4652,0,4053,3534,13891,11292,1412,6725,32,33
2017,6,F,5312,17855,0,8048,6949,14100,11292,1413,6725,32,32
2017,6,F,4049,7127,0,3774,3246,14570,11292,1414,6725,32,32
2017,6,F,1891,0,0,5091,4255,11292,10599,1415,6003,32,32
2017,6,F,4642,0,0,4425,3685,11292,13342,1416,6460,32,32
2017,6,F,4263,0,0,5007,4061,13342,11292,1417,6460,32,32
2017,6,G,0,2592196,27897,4935,4330,14730,11292,1418,6910,32,32
2017,6,F,1445,0,0,3039,2289,11292,11775,1419,6700,33,33
2017,6,F,2034,0,0,4792,3752,12892,11109,1420,6700,33,33
2017,6,F,5265,530,59489,6306,5490,10397,11292,1421,0A875,33,33
2017,6,F,3938,1118,52500,3104,2419,13871,11292,1422,0A875,33,33
2017,6,F,5318,1325,0,5598,4851,11292,10397,1423,6725,33,33
2017,6,F,5196,7280,0,4849,4203,13342,11292,1424,6725,33,33
2017,6,F,4278,3555,0,3470,2857,15376,11292,1425,6725,33,33
2017,6,F,2209,0,0,5324,4588,12339,11292,1426,6003,33,33
2017,6,F,5468,0,0,3036,2324,11292,13198,1427,6460,33,33
2017,6,F,5574,0,0,3548,2783,13198,11292,1428,6460,33,33
2017,6,G,0,2861762,0,4790,3891,13244,11292,1429,6200,33,33
2017,6,F,1458,0,0,4078,3300,11292,12992,1430,6904,33,33
2017,6,F,1207,0,0,3811,3040,11637,11292,1431,6904,33,33
2017,6,F,4423,1286,39,3852,2913,11292,11298,1432,0A050,34,34
2017,6,F,1613,0,0,4141,3246,15376,11292,1433,6700,34,34
2017,6,F,3904,320,0,4440,3709,11292,13342,1434,0A875,34,33
2017,6,F,4826,9985,6089,4709,3949,11292,13930,1435,0A875,34,34
2017,6,F,5667,936,30119,4298,3322,11298,11292,1436,0A875,34,34
2017,6,F,5383,6857,0,7572,6824,11292,11697,1437,6725,34,33
2017,6,F,5791,0,0,6357,5390,11433,11292,1438,6460,34,34
2017,6,F,1381,0,0,2594,1937,11292,13029,1439,6904,34,34
2017,6,F,5660,4926,0,5559,4811,11292,11433,1440,1260,35,35
2017,6,F,1473,0,0,2439,1604,11292,14457,1441,6700,35,35
2017,6,F,2369,0,0,6186,5301,11986,11292,1442,6700,35,35
2017,6,F,4739,3690,11064,3730,2946,11292,11298,1443,0A875,35,35
2017,6,F,3967,2474,10332,4028,3109,11292,11298,1444,0A875,35,35
2017,6,F,4905,248,0,8453,7373,12953,11292,1445,0A875,35,34
2017,6,F,3980,235,0,4981,4290,13342,11292,1446,0A875,35,34
2017,6,F,5720,598,6559,4823,3969,14679,11292,1447,0A875,35,35
2017,6,F,4076,12,810,4599,3872,14908,11292,1448,0A875,35,35
2017,6,F,5859,5383,0,4983,4254,11292,10693,1449,6725,35,35
2017,6,F,5678,7416,0,7091,6310,11292,14100,1450,6725,35,35
2017,6,F,4406,3868,0,6138,5525,11433,11292,1451,6725,35,35
2017,6,F,4586,2922,0,4302,3672,11884,11292,1452,6725,35,35
2017,6,F,5159,5450,0,7682,7042,12264,11292,1453,6725,35,35
2017,6,F,5689,7865,0,4898,4266,14057,11292,1454,6725,35,35
2017,6,F,5851,0,0,5764,4799,11292,11433,1455,6460,35,35
2017,6,G,0,2576162,0,4926,4147,11292,12339,1456,6200,35,35
2017,6,G,0,3056879,0,5298,4601,12339,11292,1457,6200,35,35
2017,6,F,1561,0,0,2701,2001,10140,11292,1458,6904,35,35
2017,6,F,1694,0,0,2755,1957,11292,10140,1459,6904,35,36
2017,6,F,1456,0,0,3577,2866,11292,11540,1460,6904,35,34
2017,6,F,6096,2003,1784,6050,5287,11292,10397,1461,1260,36,36
2017,6,F,2229,0,0,6388,5509,11267,11292,1462,7041,36,36
2017,6,F,1487,0,0,5408,4377,11109,13930,1463,6700,36,35
2017,6,F,1519,0,0,3682,2803,11292,13158,1464,6700,36,36
2017,6,F,1546,0,0,3616,2809,11775,11292,1465,6700,36,36
2017,6,F,1418,0,0,4208,3403,15919,11292,1466,6700,36,36
2017,6,F,5509,3509,21074,5772,5082,11292,11042,1467,0A875,36,36
2017,6,F,4873,2797,22176,9160,7881,11618,11292,1468,0A875,36,36
2017,6,F,4411,20632,0,5435,4701,11292,14771,1469,6725,36,36
2017,6,F,2188,0,0,4877,3992,11109,12266,1470,6003,36,36
2017,6,F,1612,0,0,4225,3266,11540,11292,1471,6904,36,36
2017,6,G,0,2547707,24458,5626,4967,14730,11292,1472,6910,36,36
2017,6,F,6261,14700,15768,6940,5956,10397,11292,1473,1260,37,37
2017,6,F,4559,3415,159,8209,7326,11292,12478,1474,1260,37,36
2017,6,F,4346,7666,3989,9777,7978,12478,11292,1475,1260,37,35
2017,6,F,2012,0,0,2512,1800,14457,11292,1476,7041,37,37
2017,6,F,1585,0,0,4034,3194,13158,11292,1477,6700,37,37
2017,6,F,6129,963,43297,8392,7529,10821,11292,1478,0A875,37,37
2017,6,F,5611,5066,49414,4055,3206,11292,11298,1479,0A875,37,36
2017,6,F,4159,189,0,5059,4362,11292,11986,1480,0A875,37,36
2017,6,F,5164,854,17563,7800,6991,11292,13204,1481,0A875,37,37
2017,6,F,4461,758,13284,3006,2287,11292,13871,1482,0A875,37,37
2017,6,F,5570,1118,47024,9412,8153,11618,11292,1483,0A875,37,37
2017,6,F,5281,1549,21376,5603,4641,13930,11292,1484,0A875,37,38
2017,6,F,4737,917,0,3676,3063,10713,11292,1485,6725,37,37
2017,6,F,4958,13681,0,5656,5026,11292,11066,1486,6725,37,37
2017,6,F,4990,4064,0,7631,6880,11292,13204,1487,6725,37,37
2017,6,F,4886,3250,0,7428,6723,11292,15304,1488,6725,37,37
2017,6,F,6252,6723,0,8330,7622,13204,11292,1489,6725,37,37
2017,6,F,1478,0,0,5210,4278,13367,11292,1490,6904,37,37
2017,6,F,1568,0,0,3862,3004,10627,11292,1491,6700,38,38
2017,6,F,1382,0,0,3745,2811,11292,10627,1492,6700,38,38
2017,6,F,4290,6000,12898,5541,4479,14771,11292,1493,0A875,38,38
2017,6,F,5135,7039,0,8039,7112,11292,12953,1494,6725,38,37
2017,6,F,4814,5181,0,5041,4316,11292,14570,1495,6725,38,38
2017,6,F,3939,4141,3993,6008,5144,11292,14747,1496,6031,38,34
2017,6,F,1542,0,0,3652,2725,13029,11292,1497,6904,39,39
2017,6,F,5182,9331,0,6025,5396,11292,14057,1498,6725,39,39
2017,6,F,4029,1856,0,5355,4405,14747,11292,1499,6031,39,35
2017,6,F,4784,7185,0,4142,3552,11292,10713,1500,6725,39,39
2017,6,F,4248,610,0,4302,3403,11423,11292,1501,0A875,39,39
2017,6,F,4415,3569,0,3658,2895,11292,11423,1502,0A875,39,39
2017,6,F,5580,9102,23238,5546,4438,12892,11292,1503,0A875,40,40
2017,6,F,2804,0,0,4713,3713,15376,11292,1504,6700,40,40
2017,6,F,382,0,0,3470,2829,11292,14534,1505,6932,40,40
2017,6,F,4638,441,2148,5131,4503,11292,14679,1506,0A875,40,39
2017,6,F,2826,0,0,4704,3576,10713,11292,1507,6700,40,40
2017,6,F,1453,0,0,2945,2083,14457,11292,1508,6700,40,40
2017,6,F,4750,1089,9758,5363,4332,14679,11292,1509,0A875,40,39
2017,6,F,3950,210,0,5008,4110,11003,11292,1510,0A875,41,41
2017,6,F,3976,92,0,4365,3565,11292,11003,1511,0A875,41,41
2017,6,F,4739,620,0,3375,2592,11292,12441,1512,0A875,41,41
2017,6,F,5843,3087,25177,6226,4846,11292,12892,1513,0A875,41,42
2017,6,F,5009,1674,21481,4882,3797,11298,11292,1514,0A875,41,41
2017,6,F,4051,39,0,4798,3951,11648,11292,1515,0A875,41,41
2017,6,F,6430,3863,0,4203,3363,12889,11292,1516,6725,41,41
2017,6,F,6641,8682,0,5316,4588,15016,11292,1517,6725,41,41
2017,6,F,351,0,0,3414,2686,14534,11292,1518,6932,41,40
2017,6,F,4557,7710,1601,3091,2212,14869,11292,1519,1260,42,38
2017,6,F,2660,0,0,6505,5414,11292,10800,1520,6700,42,42
2017,6,F,2630,0,0,4054,2994,11292,13851,1521,6700,42,42
2017,6,F,2448,0,0,3055,2009,11292,14457,1522,6700,42,42
2017,6,F,1887,0,0,3834,2740,11292,14869,1523,6700,42,42
2017,6,F,2797,0,0,4417,3436,13851,11292,1524,6700,42,42
2017,6,F,4866,2812,0,5368,4457,11292,11648,1525,0A875,42,42
2017,6,F,6536,2061,23689,6045,5170,11292,14893,1526,0A875,42,42
2017,6,F,4751,15999,0,9261,8474,10821,11292,1527,6725,42,41
2017,6,F,5983,23466,0,6279,5265,14747,11292,1528,6725,42,42
2017,6,F,4337,0,0,7447,6356,11292,14747,1529,1260,43,43
2017,6,F,4489,1083,48,3363,2603,11292,14869,1530,1260,43,39
2017,6,F,3017,0,0,6219,4925,11292,13244,1531,6700,43,43
2017,6,F,5042,83,0,3442,2561,12441,11292,1532,0A875,43,43
2017,6,F,6246,1556,1628,9454,8507,14492,11292,1533,0A875,43,43
2017,6,F,4378,1512,168,6821,5475,14747,11292,1534,1260,44,43
2017,6,F,2565,0,0,7608,6287,11292,10397,1535,7041,44,43
2017,6,F,6246,2266,56522,7151,6100,11292,11433,1536,0A875,44,44
2017,6,F,7006,1511,13487,9142,8249,11292,13204,1537,0A875,44,44
2017,6,F,7196,1178,255,5891,5018,11292,14679,1538,0A875,44,44
2017,6,F,5065,482,8914,5276,4269,13487,11292,1539,0A875,44,44
2017,6,F,7402,7872,0,5769,4878,11292,13342,1540,6725,44,44
2017,6,F,7077,6124,0,5738,5015,11292,14679,1541,6725,44,44
2017,6,F,3004,0,0,5606,4458,11292,15016,1542,7041,45,47
2017,6,F,1747,0,0,5438,4479,14783,11292,1543,6700,45,45
2017,6,F,6406,5090,18839,8760,7661,11292,14492,1544,0A875,45,45
2017,6,F,9407,0,0,6771,5191,11292,13930,1545,6460,45,45
2017,6,F,9732,0,0,7721,5849,13930,11292,1546,6460,45,45
2017,6,F,3249,0,0,4779,3533,11292,11423,1547,6700,46,46
2017,6,F,3110,0,0,7436,6365,11292,14831,1548,6700,46,46
2017,6,F,3231,0,0,6976,5930,14831,11292,1549,6700,46,46
2017,6,F,7491,18225,25930,10944,9732,11292,10721,1550,0A875,46,46
2017,6,F,7767,15937,7241,6872,5501,11292,13930,1551,0A875,46,47
2017,6,F,6859,418,43975,8211,7248,11433,11292,1552,0A875,46,46
2017,6,F,5284,446,0,6514,5438,13485,11292,1553,0A875,46,46
2017,6,F,2129,0,0,6332,5405,15016,11292,1554,6904,46,46
2017,6,F,381,0,0,3677,2986,11711,11292,1555,6932,46,46
2017,6,F,6261,1727,0,12167,10397,12953,11292,1556,1260,47,46
2017,6,F,1757,0,0,5615,4337,13486,11292,1557,6700,47,46
2017,6,F,2847,0,0,6448,5455,14489,11292,1558,6700,47,47
2017,6,F,6450,9437,18913,10449,9090,11292,11618,1559,0A875,47,47
2017,6,F,5287,169,0,5499,4606,11292,13485,1560,0A875,47,46
2017,6,F,6895,4324,42659,9824,8590,11292,14100,1561,0A875,47,47
2017,6,F,7486,6677,89632,11607,10185,11618,11292,1562,0A875,47,47
2017,6,F,6692,6438,21421,10626,9479,13204,11292,1563,0A875,47,47
2017,6,F,7485,27946,0,6679,5473,11292,12892,1564,6725,47,47
2017,6,F,7583,40569,0,5994,5135,12892,11292,1565,6725,47,47
2017,6,F,3090,0,0,6835,5581,11292,12339,1566,6003,47,47
2017,6,F,385,0,0,3813,3048,11292,11711,1567,6932,47,45
2017,6,F,7288,7102,417,10832,9503,11292,12478,1568,1260,48,48
2017,6,F,7061,3605,6016,8314,7205,11433,11292,1569,1260,48,47
2017,6,F,7342,16456,19662,13164,10873,12478,11292,1570,1260,48,48
2017,6,F,2134,0,0,4841,3611,11292,15370,1571,6700,48,48
2017,6,F,7395,482,11828,8905,7950,11042,11292,1572,0A875,48,48
2017,6,F,7386,10665,44602,10709,9213,11292,11618,1573,0A875,48,48
2017,6,F,6423,3298,0,9288,8556,14122,11292,1574,6725,48,48
2017,6,F,7029,2608,58,7921,6802,11292,11433,1575,1260,49,48
2017,6,F,6666,729,0,10779,9185,11292,12953,1576,1260,49,47
2017,6,F,3165,0,0,6122,4926,11292,10423,1577,7041,49,49
2017,6,F,2769,0,0,4206,3124,11292,12441,1578,7041,49,49
2017,6,F,2522,0,0,4283,2945,12441,11292,1579,7041,49,49
2017,6,F,1877,0,0,7125,5865,10561,11292,1580,6700,49,49
2017,6,F,2083,0,0,6114,4972,11292,13486,1581,6700,49,47
2017,6,F,2747,0,0,7919,6580,11292,14489,1582,6700,49,49
2017,6,F,7447,1648,6423,11230,10051,13204,11292,1583,0A875,49,49
2017,6,F,7755,4512,10884,7262,6059,14057,11292,1584,0A875,49,49
2017,6,F,6315,21866,0,11826,10533,11618,11292,1585,6725,49,48
2017,6,F,2193,0,0,7055,5675,12266,11109,1586,6085,49,49
2017,6,F,2024,0,0,3624,2797,11292,14120,1587,6081,50,50
2017,6,F,2016,0,0,3300,2154,11292,11413,1588,6700,50,50
2017,6,F,1892,0,0,3402,2153,11413,11292,1589,6700,50,50
2017,6,F,2878,0,0,8273,7058,13930,10372,1590,6700,50,50
2017,6,F,5427,52536,3227,15042,14069,10299,11292,1591,0A875,50,50
2017,6,F,7861,17156,0,6822,5912,13796,11292,1592,6725,50,50
2017,6,F,1858,0,0,3903,3189,14120,11292,1593,6081,51,51
2017,6,F,2245,0,0,8101,6734,10372,13930,1594,6700,51,51
